UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,PERSONS INJURED,PERSONS KILLED,PEDESTRIANS INJURED,PEDESTRIANS KILLED,CYCLISTS INJURED,CYCLISTS KILLED,MOTORISTS INJURED,MOTORISTS KILLED,VEHICLE 1 TYPE,VEHICLE 2 TYPE,VEHICLE 3 TYPE,VEHICLE 4 TYPE,VEHICLE 5 TYPE,VEHICLE 1 FACTOR,VEHICLE 2 FACTOR,VEHICLE 3 FACTOR,VEHICLE 4 FACTOR,VEHICLE 5 FACTOR
3146803,01/01/2015,15:45,BROOKLYN,11201,40.6896895,-73.9923627,"(40.6896895, -73.9923627)",ATLANTIC AVENUE,COURT STREET,,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3146159,01/01/2015,15:49,MANHATTAN,10016,40.7457967,-73.9822801,"(40.7457967, -73.9822801)",PARK AVENUE SOUTH,EAST 32 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,TAXI,,,,TURNING IMPROPERLY,UNSPECIFIED,,,
3146304,01/01/2015,15:50,BROOKLYN,11204,40.6165212,-73.9858588,"(40.6165212, -73.9858588)",65 STREET,20 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146545,01/01/2015,15:50,QUEENS,11370,40.7654254,-73.8900034,"(40.7654254, -73.8900034)",79 STREET,ASTORIA BOULEVARD,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,LIVERY VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146160,01/01/2015,15:50,MANHATTAN,10017,40.7541542,-73.9803938,"(40.7541542, -73.9803938)",WEST 43 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,UNKNOWN,TAXI,,,,PRESCRIPTION MEDICATION,UNSPECIFIED,,,
3146081,01/01/2015,15:50,QUEENS,11360,40.77731,-73.7908066,"(40.77731, -73.7908066)",202 STREET,22 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,UNSPECIFIED,,,
3146527,01/01/2015,16:00,QUEENS,11105,40.7818041,-73.9173036,"(40.7818041, -73.9173036)",19 STREET,21 DRIVE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3146505,01/01/2015,16:00,QUEENS,11368,40.7429517,-73.862188,"(40.7429517, -73.862188)",101 STREET,50 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,LOST CONSCIOUSNESS,UNSPECIFIED,UNSPECIFIED,,
3146098,01/01/2015,16:00,QUEENS,11433,40.6914231,-73.7874917,"(40.6914231, -73.7874917)",BREWER BOULEVARD,CLAUDE AVENUE,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146473,01/01/2015,16:00,QUEENS,11414,40.6698783,-73.8474041,"(40.6698783, -73.8474041)",SOUTH CONDUIT AVENUE,88 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3147767,01/01/2015,16:00,,,,,,49 STREET,48 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146310,01/01/2015,16:10,BROOKLYN,11234,40.6153372,-73.940072,"(40.6153372, -73.940072)",AVENUE P,EAST 34 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,OTHER VEHICULAR,OTHER VEHICULAR,OTHER VEHICULAR,,
3146244,01/01/2015,16:20,BRONX,10472,40.8283569,-73.8819824,"(40.8283569, -73.8819824)",WESTCHESTER AVENUE,COLGATE AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3145962,01/01/2015,16:20,,,,,,,,SHORE PARKWAY & KNAPP STREET,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,OTHER,,,,UNSPECIFIED,UNSPECIFIED,,,
3145977,01/01/2015,16:28,BROOKLYN,11236,40.6388234,-73.8993929,"(40.6388234, -73.8993929)",EAST 94 STREET,AVENUE K,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146280,01/01/2015,16:30,BRONX,10460,40.8533472,-73.881667,"(40.8533472, -73.881667)",SOUTHERN BOULEVARD,EAST 187 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,BUS,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3146009,01/01/2015,16:30,BROOKLYN,11207,40.6530915,-73.8855108,"(40.6530915, -73.8855108)",NEW JERSEY AVENUE,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3147390,01/01/2015,16:30,STATEN ISLAND,10307,40.5075838,-74.2520815,"(40.5075838, -74.2520815)",CRAIG AVENUE,AMBOY ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146311,01/01/2015,16:35,BROOKLYN,11236,40.6420782,-73.9196603,"(40.6420782, -73.9196603)",RALPH AVENUE,CHASE COURT,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3146480,01/01/2015,16:38,QUEENS,11366,40.7339921,-73.7804027,"(40.7339921, -73.7804027)",71 CRESCENT,192 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146377,01/01/2015,16:40,BROOKLYN,11215,40.6734869,-73.9729552,"(40.6734869, -73.9729552)",8 AVENUE,UNION STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,TURNING IMPROPERLY,TURNING IMPROPERLY,,,
3146381,01/01/2015,16:40,BROOKLYN,11216,40.6843801,-73.9470156,"(40.6843801, -73.9470156)",PUTNAM AVENUE,MARCY AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146566,01/01/2015,16:42,STATEN ISLAND,10306,40.5790478,-74.0934432,"(40.5790478, -74.0934432)",STOBE AVENUE,MASON AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3147369,01/01/2015,16:50,,,40.6020321,-74.1877605,"(40.6020321, -74.1877605)",,,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3146450,01/01/2015,16:55,QUEENS,11385,40.7006522,-73.8962702,"(40.7006522, -73.8962702)",MYRTLE AVENUE,60 LANE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146458,01/01/2015,17:00,,,,,,69 STREET,MIDTOWN EXPRESSWAY,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146386,01/01/2015,17:10,BROOKLYN,11221,40.695357,-73.9323657,"(40.695357, -73.9323657)",BROADWAY,SUYDAM STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3146751,01/01/2015,17:18,BROOKLYN,11203,40.6517331,-73.930381,"(40.6517331, -73.930381)",CHURCH AVENUE,UTICA AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,BUS,,,,UNSPECIFIED,UNSPECIFIED,,,
3146023,01/01/2015,17:20,BROOKLYN,11221,40.6933544,-73.9341311,"(40.6933544, -73.9341311)",DEKALB AVENUE,STUYVESANT AVENUE,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,UNKNOWN,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3146471,01/01/2015,17:30,QUEENS,11420,40.6790054,-73.8125811,"(40.6790054, -73.8125811)",115 AVENUE,127 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3146950,01/01/2015,17:30,,,40.6020321,-74.1877605,"(40.6020321, -74.1877605)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,
3146429,01/01/2015,17:30,QUEENS,11435,40.6942416,-73.8108974,"(40.6942416, -73.8108974)",REMINGTON STREET,101 AVENUE,,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,DRIVER INATTENTION/DISTRACTION,,,,
3149467,01/01/2015,17:30,BROOKLYN,11228,40.6068429,-74.0154969,"(40.6068429, -74.0154969)",BAY 8 STREET,CROPSEY AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146484,01/01/2015,17:30,,,,,,,,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,TRAFFIC CONTROL DISREGARDED,UNSPECIFIED,,,
3146281,01/01/2015,17:35,BRONX,10457,40.8476674,-73.9010217,"(40.8476674, -73.9010217)",WEBSTER AVENUE,EAST TREMONT AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,TURNING IMPROPERLY,UNSPECIFIED,,,
3146168,01/01/2015,17:35,MANHATTAN,10017,40.7552424,-73.9732757,"(40.7552424, -73.9732757)",EAST 48 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3146320,01/01/2015,17:39,BROOKLYN,11212,40.6622325,-73.9227286,"(40.6622325, -73.9227286)",WINTHROP STREET,EAST 96 STREET,,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3146047,01/01/2015,17:40,QUEENS,11419,40.6932155,-73.8145209,"(40.6932155, -73.8145209)",101 AVENUE,133 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,PASSENGER DISTRACTION,UNSPECIFIED,,,
3146389,01/01/2015,17:45,BROOKLYN,11201,40.6945561,-73.9961739,"(40.6945561, -73.9961739)",REMSEN STREET,HICKS STREET,,0,0,0,0,0,0,0,0,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,,OTHER VEHICULAR,UNSPECIFIED,,,
3146313,01/01/2015,17:45,BROOKLYN,11230,40.6170038,-73.9691095,"(40.6170038, -73.9691095)",OCEAN PARKWAY,AVENUE M,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146144,01/01/2015,17:45,MANHATTAN,10002,40.7190253,-73.9897692,"(40.7190253, -73.9897692)",DELANCEY STREET,ORCHARD STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,FAILURE TO YIELD RIGHT-OF-WAY,,,
3146459,01/01/2015,17:45,QUEENS,11379,40.7158065,-73.8879173,"(40.7158065, -73.8879173)",69 STREET,JUNIPER BOULEVARD SOUTH,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3149253,01/01/2015,17:50,MANHATTAN,10038,40.7120705,-73.9969484,"(40.7120705, -73.9969484)",MADISON STREET,CATHERINE STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,LIVERY VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146229,01/01/2015,17:50,MANHATTAN,10039,40.8285174,-73.9357426,"(40.8285174, -73.9357426)",,,216 WEST 155 STREET,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,,,,
3146246,01/01/2015,17:51,BRONX,10456,40.8345141,-73.9177042,"(40.8345141, -73.9177042)",GRAND CONCOURSE,EAST 167 STREET,,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,OUTSIDE CAR DISTRACTION,,,,
3148476,01/01/2015,18:00,QUEENS,11373,40.7373345,-73.8704089,"(40.7373345, -73.8704089)",55 AVENUE,92 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3150705,01/01/2015,18:00,QUEENS,11423,40.7203288,-73.7611401,"(40.7203288, -73.7611401)",HILLSIDE AVENUE,204 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146428,01/01/2015,18:00,QUEENS,11433,40.6933965,-73.7889315,"(40.6933965, -73.7889315)",110 AVENUE,GUY R BREWER BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3146204,01/01/2015,18:00,,,40.7955388,-73.9772278,"(40.7955388, -73.9772278)",,,,2,0,0,0,0,0,2,0,PASSENGER VEHICLE,,,,,DRIVER INATTENTION/DISTRACTION,,,,
3151237,01/01/2015,18:05,,,40.6848568,-73.9780417,"(40.6848568, -73.9780417)",TIMES PLAZA,4 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,REACTION TO OTHER UNINVOLVED VEHICLE,PRESCRIPTION MEDICATION,,,
3146382,01/01/2015,18:05,BROOKLYN,11206,40.6939053,-73.9489157,"(40.6939053, -73.9489157)",WILLOUGHBY AVENUE,MARCY AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146192,01/01/2015,18:06,MANHATTAN,10024,40.7849752,-73.982638,"(40.7849752, -73.982638)",WEST 79 STREET,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,PRESCRIPTION MEDICATION,UNSPECIFIED,,,
3145984,01/01/2015,18:13,BROOKLYN,11210,40.6317075,-73.946481,"(40.6317075, -73.946481)",FLATBUSH AVENUE,AVENUE H,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3147766,01/01/2015,18:15,QUEENS,11104,40.743808,-73.924258,"(40.743808, -73.924258)",40 STREET,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3145947,01/01/2015,18:18,BRONX,10463,40.8823708,-73.8972741,"(40.8823708, -73.8972741)",WEST 238 STREET,CANNON PLACE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146488,01/01/2015,18:20,,,,,,VERNON BOULEVARD,BORDEN AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146501,01/01/2015,18:20,QUEENS,11354,40.7639417,-73.8281463,"(40.7639417, -73.8281463)",UNION STREET,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,BUS,,,,FAILURE TO YIELD RIGHT-OF-WAY,,,,
3146522,01/01/2015,18:20,QUEENS,11434,40.6723848,-73.7857391,"(40.6723848, -73.7857391)",BAISLEY BOULEVARD,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146561,01/01/2015,18:20,,,,,,LIVERMORE AVENUE,COLLEGE AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,UNSPECIFIED,,
3146182,01/01/2015,18:30,MANHATTAN,10022,40.7612344,-73.9638843,"(40.7612344, -73.9638843)",2 AVENUE,EAST 60 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3146470,01/01/2015,18:30,QUEENS,11414,40.6608493,-73.8402918,"(40.6608493, -73.8402918)",CROSS BAY BOULEVARD,158 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146256,01/01/2015,18:42,BRONX,10475,40.8691175,-73.8304741,"(40.8691175, -73.8304741)",BARTOW AVENUE,ASCH LOOP,,1,0,0,0,0,0,1,0,OTHER,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146498,01/01/2015,18:45,QUEENS,11355,40.7468899,-73.8346973,"(40.7468899, -73.8346973)",COLLEGE POINT BOULEVARD,57 ROAD,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,PHYSICAL DISABILITY,UNSPECIFIED,,,
3146338,01/01/2015,18:51,BROOKLYN,11210,40.6212663,-73.9526059,"(40.6212663, -73.9526059)",AVENUE L,EAST 23 STREET,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3146253,01/01/2015,18:59,BRONX,10452,40.8450614,-73.9130865,"(40.8450614, -73.9130865)",EAST 174 STREET,TOWNSEND AVENUE,,3,0,0,0,0,0,3,0,UNKNOWN,SPORT UTILITY/STATION WAGON,,,,TRAFFIC CONTROL DISREGARDED,UNSPECIFIED,,,
3147077,01/01/2015,19:00,BRONX,10453,40.8522153,-73.9075973,"(40.8522153, -73.9075973)",WALTON AVENUE,EAST 179 STREET,,0,0,0,0,0,0,0,0,LIVERY VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146248,01/01/2015,19:00,BRONX,10456,40.8319466,-73.9198611,"(40.8319466, -73.9198611)",EAST 166 STREET,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3146321,01/01/2015,19:00,BROOKLYN,11203,40.6492783,-73.9436055,"(40.6492783, -73.9436055)",SNYDER AVENUE,BROOKLYN AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3153567,01/01/2015,19:00,QUEENS,11373,40.7464981,-73.8876528,"(40.7464981, -73.8876528)",,,40-42 78 STREET,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3307628,01/01/2015,19:00,QUEENS,11378,40.7193492,-73.9123197,"(40.7193492, -73.9123197)",57 STREET,GRAND AVENUE,,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3146247,01/01/2015,19:00,,,,,,JEROME AVENUE,CROMWELL AVENUE,,2,0,0,0,0,0,2,0,PASSENGER VEHICLE,TAXI,,,,PHYSICAL DISABILITY,UNSPECIFIED,,,
3146155,01/01/2015,19:30,MANHATTAN,10001,40.7448014,-73.9914181,"(40.7448014, -73.9914181)",AVENUE OF THE AMERICAS,WEST 26 STREET,,0,0,0,0,0,0,0,0,TAXI,TAXI,,,,UNSPECIFIED,UNSPECIFIED,,,
3146555,01/01/2015,19:30,STATEN ISLAND,10304,40.6094024,-74.0901074,"(40.6094024, -74.0901074)",NARROWS ROAD NORTH,RICHMOND ROAD,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146499,01/01/2015,19:30,QUEENS,11355,40.7460428,-73.8260812,"(40.7460428, -73.8260812)",MAIN STREET,57 ROAD,,5,0,0,0,0,0,5,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,AGGRESSIVE DRIVING/ROAD RAGE,UNSPECIFIED,,,
3146859,01/01/2015,19:35,QUEENS,11429,40.7028102,-73.7438622,"(40.7028102, -73.7438622)",MURDOCK AVENUE,COLFAX STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3145911,01/01/2015,19:45,MANHATTAN,10040,40.857979,-73.9309025,"(40.857979, -73.9309025)",WEST 193 STREET,BROADWAY TERRACE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,OTHER,,,,UNSPECIFIED,,,,
3146378,01/01/2015,19:45,BROOKLYN,11217,40.6835142,-73.9759509,"(40.6835142, -73.9759509)",FORT GREENE PLACE,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3146356,01/01/2015,1:00,BROOKLYN,11212,40.6646598,-73.905579,"(40.6646598, -73.905579)",STONE AVENUE,DUMONT AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3145850,01/01/2015,1:00,MANHATTAN,10014,40.7291123,-74.0106725,"(40.7291123, -74.0106725)",WEST STREET,WEST HOUSTON STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,OTHER VEHICULAR,ILLNESS,,,
3145913,01/01/2015,1:00,,,,,,,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,FATIGUED/DROWSY,FATIGUED/DROWSY,,,
3147215,01/01/2015,1:06,BROOKLYN,11221,40.6925929,-73.9155066,"(40.6925929, -73.9155066)",CENTRAL AVENUE,MADISON STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146115,01/01/2015,1:08,STATEN ISLAND,10304,40.6224636,-74.0725352,"(40.6224636, -74.0725352)",VANDERBILT AVENUE,BAY STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3145868,01/01/2015,1:09,MANHATTAN,10001,40.7521904,-73.9934636,"(40.7521904, -73.9934636)",WEST 34 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,TRAFFIC CONTROL DISREGARDED,FATIGUED/DROWSY,,,
3146238,01/01/2015,1:10,BRONX,10460,40.8337378,-73.8888028,"(40.8337378, -73.8888028)",HOE AVENUE,EAST 172 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,OBSTRUCTION/DEBRIS,,,,
3145878,01/01/2015,1:10,MANHATTAN,10019,40.7598419,-73.9841751,"(40.7598419, -73.9841751)",WEST 48 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,SCOOTER,,,,,OBSTRUCTION/DEBRIS,,,,
3146125,01/01/2015,1:10,STATEN ISLAND,10305,40.5956081,-74.0688152,"(40.5956081, -74.0688152)",ARTHUR AVENUE,CEDAR AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3145879,01/01/2015,1:15,MANHATTAN,10019,40.7643229,-73.977196,"(40.7643229, -73.977196)",WEST 57 STREET,AVENUE OF THE AMERICAS,,1,0,1,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,DRIVER INATTENTION/DISTRACTION,,,,
3146391,01/01/2015,1:20,BROOKLYN,11201,40.6903454,-73.9920525,"(40.6903454, -73.9920525)",COURT STREET,STATE STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3145867,01/01/2015,1:20,MANHATTAN,10001,40.7495913,-74.0027863,"(40.7495913, -74.0027863)",10 AVENUE,WEST 26 STREET,,0,0,0,0,0,0,0,0,TAXI,LARGE COM VEH(6 OR MORE TIRES),,,,ILLNESS,UNSPECIFIED,,,
3146095,01/01/2015,1:20,QUEENS,11434,40.6681519,-73.7644378,"(40.6681519, -73.7644378)",144 AVENUE,180 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3145995,01/01/2015,1:25,BROOKLYN,11233,40.6694768,-73.9199662,"(40.6694768, -73.9199662)",EASTERN PARKWAY,HOWARD AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146447,01/01/2015,1:25,QUEENS,11385,40.7049705,-73.9102539,"(40.7049705, -73.9102539)",MENAHAN STREET,ONDERDONK AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3145854,01/01/2015,1:30,MANHATTAN,10012,40.7203211,-73.9940403,"(40.7203211, -73.9940403)",BOWERY,KENMARE STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,TURNING IMPROPERLY,UNSPECIFIED,,,
3146198,01/01/2015,1:30,MANHATTAN,10029,40.7929327,-73.9479007,"(40.7929327, -73.9479007)",EAST 106 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,TAXI,SPORT UTILITY/STATION WAGON,,,,ILLNESS,,,,
3146912,01/01/2015,1:30,QUEENS,11362,40.7617443,-73.724204,"(40.7617443, -73.724204)",256 STREET,58 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,,TRAFFIC CONTROL DISREGARDED,UNSPECIFIED,UNSPECIFIED,,
3146448,01/01/2015,1:30,QUEENS,11385,40.7092188,-73.9130328,"(40.7092188, -73.9130328)",WOODWARD AVENUE,STOCKHOLM STREET,,0,0,0,0,0,0,0,0,UNKNOWN,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
